time-tag,ssn,ne_500,Te_500,ne_1000,Te_1000,ne_1500,Te1500,ne_2000,Te_2000,TEC
1993-08,62.5,0.26827E+12,2012.3,0.30087E+11,3026.1,0.11361E+11,3588.7,0.64333E+10,3800.9,31.6
1993-09,31.2,0.29723E+12,2242.0,0.34216E+11,2870.2,0.13167E+11,3664.2,0.75331E+10,3930.1,37.0
1993-10,71.1,0.32474E+12,2412.9,0.38356E+11,3043.5,0.15051E+11,3783.1,0.87029E+10,4092.4,42.8
1993-11,48.2,0.30627E+12,2599.3,0.36738E+11,3215.2,0.14542E+11,3673.1,0.84461E+10,3991.7,40.9
1993-12,68.4,0.27669E+12,2733.3,0.32629E+11,3437.0,0.12870E+11,3705.0,0.74666E+10,4065.3,36.2
1994-01,84.9,0.25289E+12,2793.7,0.28925E+11,3543.2,0.11269E+11,3855.8,0.65003E+10,4240.2,32.2
1994-02,54.9,0.21697E+12,2830.6,0.25937E+11,3347.2,0.10159E+11,3753.6,0.58628E+10,4071.8,28.1
1994-03,47.5,0.24671E+12,2736.3,0.29468E+11,3086.9,0.11560E+11,3778.1,0.66780E+10,4097.9,32.7
1994-04,27.4,0.30216E+12,2370.9,0.35259E+11,2805.7,0.13783E+11,3686.3,0.79565E+10,3970.1,40.3
1994-05,29.8,0.30785E+12,2045.5,0.35126E+11,2872.1,0.13604E+11,3527.4,0.78198E+10,3798.1,40.3
1994-06,39.7,0.25793E+12,1911.7,0.29216E+11,2952.6,0.11203E+11,3442.1,0.64026E+10,3719.0,32.8
1994-07,50.6,0.23255E+12,1906.0,0.26458E+11,2980.4,0.10127E+11,3446.2,0.57792E+10,3718.8,29.4
1994-08,34.3,0.23636E+12,2029.7,0.27255E+11,2915.1,0.10505E+11,3500.4,0.60157E+10,3787.5,30.5
1994-09,40.5,0.26655E+12,2240.7,0.31223E+11,2809.2,0.12219E+11,3628.8,0.70570E+10,3902.3,36.1
1994-10,67.1,0.29287E+12,2426.8,0.34936E+11,2798.4,0.13888E+11,3688.1,0.80903E+10,3951.9,41.3
1994-11,29.5,0.32336E+12,2609.6,0.38996E+11,3175.3,0.15591E+11,3634.9,0.91086E+10,3939.3,45.4
1994-12,32.2,0.27633E+12,2777.7,0.32730E+11,3347.1,0.13016E+11,3560.5,0.75877E+10,3868.4,37.4
1995-01,32.6,0.22916E+12,2859.3,0.26260E+11,3370.9,0.10306E+11,3572.7,0.59713E+10,3859.1,30.2
1995-02,45.8,0.22687E+12,2850.2,0.27424E+11,3264.1,0.10840E+11,3670.2,0.62875E+10,3957.8,30.7
1995-03,46.3,0.24288E+12,2740.1,0.29562E+11,3036.4,0.11718E+11,3745.9,0.68055E+10,4052.6,33.7
1995-04,21.6,0.27948E+12,2371.7,0.33451E+11,2776.9,0.13235E+11,3671.5,0.76862E+10,3954.9,39.4
1995-05,19.4,0.28313E+12,2047.0,0.33218E+11,2872.5,0.13038E+11,3527.6,0.75433E+10,3797.6,39.3
1995-06,22.5,0.23658E+12,1912.6,0.27457E+11,2952.9,0.10665E+11,3442.1,0.61345E+10,3717.7,31.8
1995-07,20.4,0.21252E+12,1907.3,0.24637E+11,2969.4,0.95335E+10,3434.3,0.54709E+10,3718.0,28.2
1995-08,18.2,0.22358E+12,2030.7,0.26132E+11,2915.4,0.10166E+11,3500.5,0.58500E+10,3786.5,30.2
1995-09,15.7,0.25236E+12,2242.0,0.29872E+11,2797.7,0.11796E+11,3622.1,0.68472E+10,3896.8,35.7
1995-10,30.6,0.27656E+12,2428.7,0.33264E+11,2799.0,0.13345E+11,3688.4,0.78145E+10,3952.3,40.9
1995-11,14.0,0.28916E+12,2614.2,0.35084E+11,3137.7,0.14156E+11,3596.1,0.83135E+10,3885.9,42.6
1995-12,14.9,0.24666E+12,2779.0,0.29388E+11,3343.6,0.11794E+11,3553.7,0.69116E+10,3859.1,34.7
1996-01,13.3,0.21803E+12,2859.7,0.25068E+11,3370.8,0.99235E+10,3571.8,0.57790E+10,3858.1,29.9
1996-02,7.7,0.19203E+12,2852.1,0.23523E+11,3239.9,0.93954E+10,3641.5,0.54804E+10,3919.7,27.4
1996-03,12.6,0.21728E+12,2733.3,0.26999E+11,2978.5,0.10825E+11,3716.5,0.63237E+10,4010.9,31.9
1996-04,6.8,0.26223E+12,2359.9,0.32184E+11,2780.5,0.12890E+11,3665.9,0.75311E+10,3948.8,39.1
1996-05,7.6,0.26594E+12,2041.9,0.31987E+11,2876.3,0.12708E+11,3523.7,0.73964E+10,3792.6,39.0
1996-06,16.5,0.23444E+12,1911.8,0.27759E+11,2954.8,0.10897E+11,3440.5,0.63017E+10,3714.6,33.0
1996-07,11.8,0.21514E+12,1910.2,0.25306E+11,2968.9,0.98759E+10,3435.2,0.56922E+10,3717.3,29.6
1996-08,19.7,0.22433E+12,2038.0,0.26468E+11,2912.8,0.10364E+11,3503.6,0.59848E+10,3788.1,31.2
1996-09,3.0,0.24787E+12,2250.9,0.29493E+11,2793.5,0.11701E+11,3626.5,0.68091E+10,3900.3,35.9
1996-10,0.7,0.27419E+12,2436.1,0.33061E+11,2811.3,0.13304E+11,3685.1,0.78041E+10,3949.8,41.3
1996-11,24.9,0.26919E+12,2621.6,0.32691E+11,3147.4,0.13213E+11,3593.9,0.77681E+10,3884.1,40.1
1996-12,14.0,0.24775E+12,2783.8,0.29526E+11,3347.6,0.11859E+11,3552.6,0.69531E+10,3857.4,35.0
1997-01,0.21963E+12,2861.6,0.25249E+11,3371.0,0.99980E+10,3571.9,0.58234E+10,3857.3,30.2
1997-02,0.19394E+12,2852.5,0.23740E+11,3239.8,0.94797E+10,3640.7,0.55288E+10,3919.0,27.6
1997-03,0.23395E+12,2738.3,0.28951E+11,2988.8,0.11585E+11,3713.0,0.67609E+10,4007.4,34.0
1997-04,23.0,0.27382E+12,2372.3,0.33175E+11,2777.0,0.13212E+11,3671.5,0.76979E+10,3954.1,39.7
1997-05,25.4,0.28340E+12,2049.4,0.33402E+11,2873.1,0.13150E+11,3527.3,0.76201E+10,3794.9,39.9
1997-06,20.8,0.25234E+12,1915.3,0.29229E+11,2953.5,0.11350E+11,3442.4,0.65281E+10,3714.6,33.8
1997-07,12.9,0.23259E+12,1909.8,0.26778E+11,2970.0,0.10329E+11,3433.8,0.59184E+10,3714.1,30.4
1997-08,35.7,0.23870E+12,2033.7,0.27625E+11,2916.1,0.10684E+11,3500.4,0.61294E+10,3783.8,31.3
1997-09,59.7,0.27208E+12,2247.2,0.31845E+11,2865.9,0.12469E+11,3661.4,0.72044E+10,3926.5,36.9
1997-10,32.8,0.30369E+12,2433.6,0.36131E+11,2868.1,0.14340E+11,3723.8,0.83469E+10,4003.2,42.4
1997-11,50.4,0.30026E+12,2606.4,0.36095E+11,3209.6,0.14379E+11,3668.2,0.83836E+10,3983.7,41.4
1997-12,55.5,0.27920E+12,2735.3,0.32925E+11,3440.3,0.13015E+11,3706.7,0.75611E+10,4067.3,36.9
1998-01,44.5,0.25151E+12,2853.6,0.28733E+11,3412.2,0.11172E+11,3643.2,0.64365E+10,3950.7,31.7
1998-02,50.2,0.23463E+12,2850.4,0.27759E+11,3290.7,0.10787E+11,3699.3,0.61985E+10,3997.2,29.3
1998-03,82.0,0.28436E+12,2731.9,0.33079E+11,3145.4,0.12795E+11,3800.7,0.73388E+10,4131.9,35.2
1998-04,70.6,0.35192E+12,2361.7,0.39345E+11,3042.7,0.15081E+11,3775.0,0.86241E+10,4057.7,42.9
1998-05,74.0,0.37185E+12,2011.1,0.40265E+11,3096.6,0.15220E+11,3668.4,0.86458E+10,3818.7,43.6
1998-06,90.5,0.32768E+12,1877.2,0.35167E+11,3080.0,0.13106E+11,3564.1,0.73834E+10,3694.1,36.8
1998-07,96.7,0.29654E+12,1847.1,0.32050E+11,3173.9,0.11902E+11,3638.0,0.66869E+10,3658.1,32.9
1998-08,121.1,0.29813E+12,1984.7,0.32949E+11,3176.3,0.12319E+11,3690.3,0.69392E+10,3781.7,33.5
1998-09,132.0,0.34161E+12,2255.1,0.38799E+11,3378.8,0.14748E+11,3929.2,0.83798E+10,4146.0,40.1
1998-10,78.5,0.36660E+12,2410.5,0.42843E+11,3249.1,0.16578E+11,3857.8,0.95075E+10,4206.2,44.8
1998-11,97.3,0.35631E+12,2559.1,0.42427E+11,3421.1,0.16520E+11,3832.1,0.95007E+10,4216.0,43.8
1998-12,119.2,0.34863E+12,2714.5,0.40787E+11,3594.8,0.15763E+11,3947.1,0.90324E+10,4398.6,42.0
1999-01,86.0,0.29676E+12,2810.5,0.33931E+11,3622.0,0.12897E+11,3986.1,0.73245E+10,5305.0,33.7
1999-02,98.0,0.28327E+12,2808.7,0.32649E+11,3508.1,0.12339E+11,3908.1,0.69773E+10,4287.6,31.1
1999-03,103.5,0.34791E+12,2721.0,0.38650E+11,3382.9,0.14527E+11,3917.3,0.82081E+10,4303.3,37.9
1999-04,93.6,0.42270E+12,2359.7,0.44728E+11,3124.7,0.16663E+11,3802.9,0.93947E+10,4086.6,45.4
1999-05,149.6,0.45655E+12,2005.6,0.46674E+11,3251.0,0.17115E+11,3772.7,0.95768E+10,3848.0,47.0
1999-06,207.2,0.39182E+12,1913.5,0.40030E+11,3360.5,0.14472E+11,3839.2,0.80262E+10,3776.7,38.8
1999-07,173.5,0.34650E+12,1992.1,0.36083E+11,3416.7,0.13050E+11,3890.7,0.72290E+10,3888.4,34.4
1999-08,142.3,0.33981E+12,2181.9,0.36643E+11,3435.5,0.13388E+11,3981.9,0.74447E+10,4128.0,34.6
1999-09,106.3,0.39028E+12,2267.8,0.43685E+11,3394.2,0.16245E+11,3950.6,0.91098E+10,4170.1,41.3
1999-10,168.7,0.43054E+12,2421.1,0.49970E+11,3362.5,0.18909E+11,3922.3,0.10695E+11,4293.7,47.1
1999-11,188.3,0.41473E+12,2585.1,0.49391E+11,3543.4,0.18808E+11,3981.8,0.10661E+11,4418.9,45.8
1999-12,116.8,0.37905E+12,2749.9,0.44404E+11,3628.4,0.16810E+11,4012.6,0.95035E+10,5398.9,42.1
2000-01,133.1,0.36332E+12,2800.0,0.41919E+11,3602.3,0.15648E+11,3951.1,0.87766E+10,5305.5,38.1
2000-02,165.7,0.32764E+12,2817.3,0.37246E+11,3567.3,0.13755E+11,3979.3,0.76696E+10,5308.0,32.4
2000-03,217.7,0.39935E+12,2907.0,0.42595E+11,3521.0,0.15543E+11,4271.5,0.86436E+10,5419.2,38.2
2000-04,191.5,0.51523E+12,2569.9,0.51363E+11,3403.4,0.18489E+11,4213.5,0.10245E+11,5621.0,47.7
2000-05,165.9,0.53085E+12,2092.9,0.51389E+11,3399.8,0.18252E+11,3932.9,0.10051E+11,4017.4,47.9
2000-06,188.0,0.45567E+12,1926.4,0.44850E+11,3372.9,0.15792E+11,3851.7,0.86388E+10,3795.4,40.6
2000-07,244.3,0.39541E+12,1968.3,0.40073E+11,3404.8,0.14171E+11,3877.2,0.77552E+10,3847.1,35.9
2000-08,180.5,0.39579E+12,2062.2,0.42028E+11,3391.2,0.15086E+11,3891.9,0.83041E+10,3927.1,37.4
2000-09,156.0,0.42030E+12,2291.7,0.46795E+11,3408.2,0.17200E+11,3978.3,0.95770E+10,4209.5,42.2
2000-10,141.6,0.45299E+12,2535.4,0.52534E+11,3437.6,0.19759E+11,4138.2,0.11133E+11,5572.6,48.1
2000-11,158.1,0.43449E+12,2677.5,0.51757E+11,3558.7,0.19669E+11,4081.4,0.11134E+11,5499.8,47.5
2000-12,143.3,0.38401E+12,2782.6,0.44980E+11,3639.4,0.17019E+11,4037.1,0.96192E+10,5396.1,42.5
2001-01,142.6,0.33540E+12,2846.1,0.38660E+11,3650.5,0.14451E+11,4039.5,0.81130E+10,5305.9,35.4
2001-02,121.5,0.34310E+12,2839.9,0.39130E+11,3608.3,0.14549E+11,4042.3,0.81462E+10,5308.4,34.9
2001-03,165.8,0.37375E+12,2739.9,0.40487E+11,3501.2,0.14958E+11,4013.8,0.83740E+10,4429.7,37.7
2001-04,161.7,0.40244E+12,2621.5,0.41015E+11,3396.1,0.14972E+11,4262.0,0.83556E+10,5682.3,39.7
2001-05,142.1,0.50096E+12,2125.0,0.49411E+11,3409.5,0.17766E+11,3957.7,0.98446E+10,4065.5,47.5
2001-06,202.9,0.43580E+12,1869.4,0.43415E+11,3301.8,0.15436E+11,3776.3,0.84870E+10,3699.6,40.3
2001-07,123.0,0.38194E+12,1859.6,0.39020E+11,3294.4,0.13905E+11,3758.6,0.76420E+10,3670.7,35.8
2001-08,161.5,0.37727E+12,1993.8,0.40203E+11,3290.8,0.14505E+11,3783.0,0.80084E+10,3805.0,36.5
2001-09,238.2,0.41496E+12,2362.6,0.46225E+11,3418.3,0.17035E+11,4072.0,0.95008E+10,4330.5,42.2
2001-10,194.1,0.45255E+12,2655.2,0.52468E+11,3380.1,0.19756E+11,4293.2,0.11139E+11,5654.2,48.3
2001-11,176.6,0.44956E+12,2802.8,0.53547E+11,3540.0,0.20340E+11,4201.9,0.11510E+11,5573.4,49.0
2001-12,213.4,0.39046E+12,2918.3,0.45745E+11,3653.0,0.17286E+11,4122.7,0.97612E+10,5451.3,43.0
2002-01,184.6,0.34943E+12,3022.4,0.40342E+11,3689.8,0.15050E+11,4160.1,0.84374E+10,5390.3,36.6
2002-02,170.2,0.33090E+12,3059.0,0.37623E+11,3642.8,0.13909E+11,4266.0,0.77611E+10,5384.3,32.9
2002-03,147.1,0.41286E+12,2866.4,0.44238E+11,3532.8,0.16213E+11,4218.1,0.90376E+10,5471.6,40.2
2002-04,186.9,0.49885E+12,2542.3,0.50365E+11,3410.2,0.18293E+11,4177.3,0.10184E+11,5596.0,48.0
2002-05,187.5,0.50797E+12,2098.5,0.49953E+11,3399.9,0.17938E+11,3933.8,0.99344E+10,4019.8,47.9
2002-06,128.8,0.43361E+12,1944.6,0.43296E+11,3384.3,0.15425E+11,3865.0,0.84905E+10,3819.6,40.5
2002-07,161.0,0.37168E+12,1887.7,0.38231E+11,3342.1,0.13704E+11,3807.9,0.75554E+10,3713.6,35.6
2002-08,175.6,0.35288E+12,2144.6,0.37902E+11,3430.6,0.13808E+11,3959.8,0.76664E+10,4062.0,35.5
2002-09,187.9,0.38546E+12,2343.5,0.43171E+11,3421.9,0.16106E+11,4050.4,0.90506E+10,4298.7,41.4
2002-10,151.2,0.41586E+12,2447.1,0.48306E+11,3430.3,0.18442E+11,3992.9,0.10491E+11,4376.9,47.5
2002-11,147.2,0.41843E+12,2593.8,0.49743E+11,3549.5,0.19204E+11,3993.6,0.10984E+11,4432.4,49.3
2002-12,135.3,0.36187E+12,2723.4,0.42299E+11,3605.8,0.16282E+11,3964.9,0.93070E+10,4422.6,42.9
2003-01,133.5,0.30266E+12,2796.2,0.34610E+11,3557.8,0.13158E+11,3875.3,0.74732E+10,4269.1,34.4
2003-02,75.7,0.30566E+12,2809.7,0.35321E+11,3509.5,0.13400E+11,3908.6,0.75939E+10,4289.1,34.1
2003-03,100.7,0.33904E+12,2725.3,0.38057E+11,3421.6,0.14416E+11,3943.1,0.81794E+10,4338.5,38.2
2003-04,97.9,0.38545E+12,2373.6,0.41708E+11,3326.7,0.15748E+11,3900.7,0.89404E+10,4185.9,43.9
2003-05,86.8,0.39159E+12,2010.8,0.41469E+11,3267.3,0.15523E+11,3785.4,0.87779E+10,3849.9,44.1
2003-06,118.7,0.34618E+12,1855.8,0.36808E+11,3168.4,0.13660E+11,3645.1,0.76798E+10,3663.6,38.1
2003-07,128.3,0.29950E+12,1846.9,0.32392E+11,3229.0,0.12045E+11,3691.7,0.67724E+10,3645.1,33.4
2003-08,115.4,0.28898E+12,1993.0,0.32105E+11,3143.4,0.12068E+11,3664.9,0.68188E+10,3773.1,33.3
2003-09,78.5,0.32738E+12,2227.9,0.37373E+11,3092.9,0.14309E+11,3751.7,0.81650E+10,3984.2,39.7
2003-10,97.8,0.35492E+12,2419.1,0.41634E+11,3314.6,0.16243E+11,3892.4,0.93620E+10,4252.3,45.2
2003-11,82.9,0.44032E+12,2624.1,0.52555E+11,3561.7,0.20664E+11,4036.6,0.11955E+11,4483.4,56.6
2003-12,72.2,0.31106E+12,2710.0,0.36493E+11,3571.1,0.14282E+11,3903.9,0.82482E+10,4338.1,39.4
2004-01,60.6,0.28268E+12,2805.1,0.32270E+11,3507.3,0.12473E+11,3795.3,0.71602E+10,4159.3,34.6
2004-02,74.6,0.24637E+12,2830.0,0.29061E+11,3366.3,0.11269E+11,3766.7,0.64676E+10,4093.2,30.4
2004-03,74.8,0.29429E+12,2727.1,0.34379E+11,3183.5,0.13348E+11,3821.2,0.76720E+10,4162.4,37.1
2004-04,59.2,0.34330E+12,2354.8,0.39013E+11,3062.3,0.15104E+11,3777.7,0.86816E+10,4053.5,43.8
2004-05,72.8,0.35595E+12,2036.9,0.39564E+11,2996.3,0.15180E+11,3608.7,0.86890E+10,3808.0,44.6
2004-06,66.5,0.30105E+12,1913.6,0.33358E+11,3025.5,0.12674E+11,3510.4,0.72114E+10,3699.1,36.7
2004-07,83.8,0.26746E+12,1911.3,0.29872E+11,3038.7,0.11336E+11,3505.5,0.64415E+10,3697.4,32.5
2004-08,69.7,0.26424E+12,2032.3,0.30019E+11,3022.4,0.11478E+11,3589.0,0.65458E+10,3791.9,32.9
2004-09,48.8,0.29728E+12,2256.4,0.34466E+11,2939.5,0.13403E+11,3700.8,0.77160E+10,3956.1,38.9
2004-10,74.2,0.32231E+12,2444.4,0.38209E+11,2959.4,0.15126E+11,3754.3,0.87924E+10,4048.7,44.3
2004-11,70.1,0.31926E+12,2574.7,0.38354E+11,3393.2,0.15283E+11,3800.2,0.89129E+10,4169.2,44.0
2004-12,28.9,0.29598E+12,2740.3,0.34923E+11,3452.7,0.13837E+11,3717.3,0.80503E+10,4080.6,39.5
2005-01,48.1,0.25119E+12,2840.3,0.28729E+11,3437.5,0.11227E+11,3680.5,0.64884E+10,4001.1,32.4
2005-02,43.5,0.24722E+12,2854.7,0.29577E+11,3289.9,0.11613E+11,3694.2,0.67119E+10,3991.6,32.4
2005-03,39.6,0.25987E+12,2747.5,0.31048E+11,3012.1,0.12209E+11,3725.2,0.70634E+10,4026.4,34.8
2005-04,38.7,0.31677E+12,2387.3,0.37005E+11,2815.4,0.14520E+11,3690.6,0.84017E+10,3972.4,42.9
2005-05,61.9,0.32916E+12,2034.3,0.37712E+11,3030.5,0.14684E+11,3630.9,0.84666E+10,3809.2,44.1
2005-06,56.8,0.27927E+12,1906.6,0.31747E+11,3041.2,0.12229E+11,3528.2,0.70070E+10,3699.1,36.1
2005-07,62.4,0.25107E+12,1876.8,0.28557E+11,3098.0,0.10955E+11,3560.5,0.62604E+10,3669.1,32.0
2005-08,60.5,0.24999E+12,2017.2,0.28778E+11,3055.4,0.11107E+11,3605.1,0.63660E+10,3778.9,32.4
2005-09,37.2,0.27254E+12,2260.4,0.31905E+11,2845.7,0.12515E+11,3648.7,0.72392E+10,3912.7,37.3
2005-10,13.2,0.30760E+12,2447.8,0.36699E+11,2805.9,0.14636E+11,3691.1,0.85430E+10,3955.9,44.0
2005-11,27.5,0.32169E+12,2631.5,0.38806E+11,3142.0,0.15565E+11,3594.0,0.91112E+10,3879.1,45.9
2005-12,59.3,0.28405E+12,2782.6,0.33659E+11,3387.7,0.13430E+11,3619.0,0.78445E+10,3941.3,39.0
2006-01,20.9,0.23816E+12,2864.2,0.27310E+11,3393.2,0.10756E+11,3603.6,0.62457E+10,3898.1,31.9
2006-02,5.7,0.21079E+12,2859.2,0.25579E+11,3239.8,0.10157E+11,3634.6,0.59067E+10,3912.2,29.1
2006-03,17.3,0.23786E+12,2749.7,0.29155E+11,2992.0,0.11625E+11,3711.0,0.67730E+10,4006.8,34.0
2006-04,50.3,0.28922E+12,2391.0,0.34866E+11,2817.0,0.13885E+11,3691.4,0.80928E+10,3973.2,41.9
2006-05,37.2,0.29411E+12,2064.0,0.34654E+11,2927.4,0.13673E+11,3566.8,0.79346E+10,3796.8,41.8
2006-06,24.5,0.25714E+12,1928.0,0.29923E+11,2956.5,0.11667E+11,3441.7,0.67258E+10,3696.1,35.1
2006-07,22.2,0.23326E+12,1921.3,0.27101E+11,2977.0,0.10522E+11,3437.9,0.60500E+10,3694.6,31.4
2006-08,20.8,0.23852E+12,2047.2,0.27890E+11,2919.5,0.10875E+11,3500.4,0.62674E+10,3770.0,32.5
2006-09,23.7,0.26678E+12,2262.4,0.31540E+11,2803.9,0.12471E+11,3624.2,0.72452E+10,3893.4,37.9
2006-10,14.9,0.29554E+12,2450.9,0.35510E+11,2806.0,0.14263E+11,3691.2,0.83583E+10,3956.0,43.9
2006-11,35.7,0.28290E+12,2631.2,0.34316E+11,3163.0,0.13864E+11,3614.8,0.81492E+10,3906.9,41.9
2006-12,22.3,0.27895E+12,2790.1,0.33224E+11,3362.8,0.13349E+11,3575.2,0.78281E+10,3882.6,39.4
2007-01,29.3,0.22832E+12,2865.0,0.26254E+11,3392.8,0.10401E+11,3601.5,0.60597E+10,3895.5,31.4
2007-02,18.4,0.22081E+12,2858.8,0.27018E+11,3260.8,0.10794E+11,3658.3,0.62977E+10,3944.0,31.4
2007-03,7.2,0.23927E+12,2752.3,0.29671E+11,2992.8,0.11903E+11,3711.1,0.69569E+10,4007.0,35.2
2007-04,5.4,0.27766E+12,2393.6,0.33969E+11,2784.0,0.13621E+11,3674.2,0.79657E+10,3955.8,41.6
2007-05,19.5,0.28360E+12,2067.7,0.34005E+11,2880.3,0.13528E+11,3530.3,0.78818E+10,3783.8,41.8
2007-06,21.3,0.24454E+12,1929.9,0.28947E+11,2956.9,0.11385E+11,3441.7,0.65920E+10,3693.3,34.7
2007-07,15.1,0.22333E+12,1923.2,0.26313E+11,2973.0,0.10296E+11,3433.4,0.59439E+10,3692.1,31.1
2007-08,9.8,0.22474E+12,2049.1,0.26583E+11,2920.0,0.10443E+11,3500.4,0.60425E+10,3767.9,31.7
2007-09,4.0,0.25629E+12,2265.2,0.30578E+11,2804.8,0.12179E+11,3624.5,0.71037E+10,3893.1,37.9
2007-10,1.5,0.28346E+12,2454.0,0.34269E+11,2807.0,0.13851E+11,3691.4,0.81445E+10,3956.4,43.5
2007-11,2.8,0.27599E+12,2635.7,0.33606E+11,3143.1,0.13645E+11,3593.3,0.80429E+10,3877.0,42.0
2007-12,17.3,0.25230E+12,2795.4,0.30152E+11,3346.3,0.12171E+11,3545.9,0.71556E+10,3843.1,36.4
2008-01,4.1,0.22334E+12,2870.4,0.25741E+11,3370.8,0.10246E+11,3561.7,0.59857E+10,3843.2,31.4
2008-02,2.9,0.19623E+12,2861.4,0.24213E+11,3239.9,0.97339E+10,3632.9,0.56982E+10,3910.2,28.8
2008-03,15.5,0.23397E+12,2748.1,0.29393E+11,2982.5,0.11876E+11,3713.5,0.69658E+10,4010.1,35.5
2008-04,3.6,0.26870E+12,2382.7,0.33357E+11,2787.9,0.13471E+11,3668.8,0.79051E+10,3949.3,41.6
2008-05,4.6,0.27253E+12,2063.2,0.33098E+11,2882.1,0.13250E+11,3524.6,0.77437E+10,3777.2,41.3
2008-06,5.2,0.23924E+12,1929.6,0.28590E+11,2959.0,0.11302E+11,3440.1,0.65601E+10,3689.2,34.7
2008-07,0.6,0.21964E+12,1926.7,0.26065E+11,2972.7,0.10242E+11,3434.2,0.59250E+10,3690.4,31.1
2008-08,0.3,0.22218E+12,2057.2,0.26407E+11,2917.8,0.10408E+11,3503.7,0.60326E+10,3769.4,31.8
2008-09,1.2,0.25393E+12,2275.2,0.30400E+11,2801.1,0.12143E+11,3629.5,0.70937E+10,3897.4,38.1
2008-10,4.2,0.28007E+12,2462.3,0.33958E+11,2819.7,0.13766E+11,3688.1,0.81077E+10,3953.8,43.7
2008-11,6.6,0.27286E+12,2643.8,0.33301E+11,3152.9,0.13560E+11,3590.4,0.80054E+10,3874.1,42.1
2008-12,1.0,0.25007E+12,2800.7,0.29942E+11,3350.3,0.12115E+11,3544.4,0.71328E+10,3840.7,36.4
2009-01,1.3,0.22237E+12,2872.6,0.25654E+11,3370.9,0.10230E+11,3561.8,0.59832E+10,3842.1,31.6
2009-02,1.2,0.19557E+12,2862.2,0.24185E+11,3239.8,0.97398E+10,3631.9,0.57070E+10,3909.2,29.0
2009-03,0.6,0.22106E+12,2753.6,0.27844E+11,2993.0,0.11266E+11,3709.8,0.66134E+10,4006.2,33.8
2009-04,1.2,0.26857E+12,2396.0,0.33428E+11,2784.9,0.13521E+11,3674.4,0.79406E+10,3955.2,41.9
2009-05,2.9,0.27221E+12,2071.6,0.33146E+11,2879.2,0.13289E+11,3528.8,0.77729E+10,3779.8,41.5
2009-06,6.3,0.23933E+12,1933.7,0.28650E+11,2957.9,0.11338E+11,3441.6,0.65850E+10,3688.0,34.8
2009-07,5.5,0.22113E+12,1926.8,0.26234E+11,2974.0,0.10309E+11,3432.8,0.59643E+10,3686.1,31.4
2009-08,0.0,0.22532E+12,2053.3,0.26728E+11,2921.2,0.10524E+11,3500.4,0.60968E+10,3763.9,32.1
2009-09,7.1,0.25930E+12,2269.8,0.30951E+11,2806.3,0.12339E+11,3625.1,0.72007E+10,3892.3,38.5
2009-10,7.7,0.28767E+12,2459.0,0.34765E+11,2808.8,0.14054E+11,3692.0,0.82657E+10,3957.2,44.2
2009-11,6.9,0.28110E+12,2641.0,0.34208E+11,3144.4,0.13886E+11,3592.8,0.81836E+10,3875.3,42.7
2009-12,16.3,0.25820E+12,2800.1,0.30819E+11,3346.9,0.12426E+11,3544.7,0.73017E+10,3840.0,37.1
2010-01,19.5,0.23029E+12,2873.4,0.26508E+11,3370.8,0.10529E+11,3559.9,0.61437E+10,3839.9,32.1
2010-02,28.5,0.20546E+12,2863.3,0.25184E+11,3239.9,0.10081E+11,3631.0,0.58881E+10,3908.1,29.5
2010-03,24.0,0.23540E+12,2756.2,0.29168E+11,2995.6,0.11707E+11,3710.9,0.68447E+10,4008.0,34.7
2010-04,10.4,0.29027E+12,2399.8,0.35273E+11,2786.2,0.14121E+11,3674.9,0.82524E+10,3955.7,43.1
2010-05,13.9,0.29769E+12,2074.4,0.35238E+11,2880.0,0.13956E+11,3528.8,0.81157E+10,3778.1,43.0
2010-06,18.8,0.26590E+12,1935.6,0.30972E+11,2958.4,0.12098E+11,3441.6,0.69815E+10,3685.0,36.6
2010-07,25.2,0.23999E+12,1928.6,0.27834E+11,2974.4,0.10810E+11,3432.7,0.62172E+10,3682.8,32.3
2010-08,29.6,0.24362E+12,2055.4,0.28418E+11,2921.8,0.11078E+11,3500.4,0.63847E+10,3761.6,33.1
2010-09,36.4,0.27968E+12,2272.9,0.32964E+11,2807.3,0.13024E+11,3625.3,0.75640E+10,3891.8,39.6
2010-10,33.6,0.31172E+12,2462.3,0.37285E+11,2836.8,0.14935E+11,3706.5,0.87404E+10,3977.7,45.6
2010-11,34.4,0.30736E+12,2642.7,0.37080E+11,3150.8,0.14899E+11,3598.6,0.87305E+10,3882.4,44.2
2010-12,24.5,0.28453E+12,2796.8,0.33657E+11,3365.8,0.13417E+11,3575.0,0.78333E+10,3879.7,38.9
2011-01,27.3,0.25491E+12,2868.9,0.29182E+11,3395.3,0.11451E+11,3602.0,0.66350E+10,3895.2,33.5
2011-02,48.3,0.23373E+12,2861.7,0.28007E+11,3274.3,0.11026E+11,3670.4,0.63824E+10,3960.9,31.0
2011-03,78.6,0.27328E+12,2738.1,0.32552E+11,3210.3,0.12802E+11,3826.6,0.74089E+10,4171.8,36.5
2011-04,76.1,0.34574E+12,2380.2,0.39755E+11,3072.8,0.15525E+11,3788.0,0.89652E+10,4064.7,45.8
2011-05,58.2,0.37348E+12,2039.8,0.41406E+11,3056.7,0.15917E+11,3644.7,0.91234E+10,3798.6,47.2
